809
722
913
482
136
806
314
32
775
720
443
734
249
683
849
16
202
894
157
91
135
322
144
328
763
874
704
513
946
194
388
145
487
981
72
563
310
576
124
567
374
238
485
66
928
349
672
203
887
957
444
454
64
502
85
852
206
938
804
459
67
747
842
18
243
498
356
643
589
548
384
469
155
375
597
260
475
134
620
970
29
77
934
5
932
590
525
112
501
421
60
855
826
811
300
662
774
848
767
382
41
295
756
368
621
784
493
556
698
639
51
711
810
997
837
915
456
758
863
816
381
923
527
281
6
875
293
592
651
386
199
546
370
857
82
69
297
263
52
710
545
751
55
613
437
657
793
478
400
412
687
366
650
215
505
532
31
630
616
965
579
677
347
419
312
730
404
217
432
897
21
648
596
76
15
921
673
286
35
700
367
269
97
717
169
707
960
745
403
512
834
239
121
233
831
160
224
455
538
803
94
522
330
296
746
132
28
949
379
216
410
752
736
850
655
110
251
270
180
681
625
773
800
92
744
191
359
856
622
363
355
656
214
288
411
519
936
453
693
994
303
755
450
628
515
301
671
331
46
822
886
2
143
79
641
961
149
518
685
183
580
588
731
448
33
933
262
452
895
703
670
336
22
333
633
474
74
53
80
798
618
405
796
125
939
529
606
484
231
14
387
653
257
256
726
170
246
619
654
860
308
843
944
959
142
285
141
358
462
993
636
93
684
346
425
509
395
95
56
864
98
442
499
207
96
337
90
818
805
131
271
343
150
665
8
226
540
910
42
418
192
565
523
130
609
586
10
292
7
306
457
242
524
823
196
492
777
486
467
324
133
390
441
955
853
951
986
550
315
148
526
86
892
0
743
140
564
461
195
247
178
695
705
682
176
788
407
904
173
692
801
335
675
536
578
440
891
989
812
866
547
638
935
259
985
728
725
198
885
833
573
232
473
787
714
449
392
968
510
999
494
311
415
931
694
171
490
973
593
701
906
409
702
460
841
713
364
947
646
600
209
979
102
71
861
637
760
587
733
225
723
544
583
880
181
511
122
783
732
476
429
786
398
218
996
147
78
952
836
829
272
161
137
114
431
49
868
275
632
309
663
3
254
128
824
715
332
645
480
13
664
574
680
652
876
103
907
30
668
840
185
201
950
867
916
81
273
531
686
290
614
427
105
794
27
623
83
397
966
878
750
976
851
741
211
261
70
594
742
129
924
889
504
661
319
193
406
569
439
354
627
24
326
859
908
771
284
562
434
267
870
245
357
156
844
34
925
922
12
735
846
640
109
649
749
163
341
39
151
776
987
559
276
165
75
716
635
283
436
36
138
827
205
599
603
62
40
629
748
179
265
762
666
389
862
765
696
417
530
845
229
631
503
815
607
496
416
780
539
305
118
941
58
612
689
624
350
182
11
250
543
391
899
221
797
706
302
535
764
316
537
63
660
174
871
792
980
879
108
253
188
177
274
313
466
785
117
318
394
278
615
802
104
345
167
699
396
718
634
914
832
477
819
956
598
223
920
507
252
340
969
244
299
883
99
610
321
414
888
990
953
393
158
23
57
992
154
927
447
20
825
399
759
898
365
241
901
729
516
835
865
514
903
647
975
413
369
553
678
213
190
376
106
445
642
289
402
659
65
789
611
446
644
115
739
234
766
998
44
43
17
690
468
73
327
323
54
320
153
813
528
884
139
719
940
360
433
542
566
50
581
918
87
575
737
127
348
352
277
4
869
175
113
948
896
900
38
971
334
937
212
351
111
282
817
428
814
595
268
626
338
577
708
821
772
942
972
372
25
377
186
248
709
854
669
568
740
738
691
601
558
307
770
451
570
470
464
983
401
26
228
808
757
534
317
954
184
61
45
222
342
617
495
168
362
489
724
479
754
967
123
426
458
424
557
59
88
373
929
572
890
294
790
423
89
795
943
344
488
807
497
753
658
697
517
68
116
329
235
858
667
978
159
974
962
481
552
219
582
585
100
187
197
721
902
107
483
571
674
9
882
561
554
995
237
380
549
371
799
220
828
230
893
500
189
930
781
963
605
19
471
84
353
873
761
769
172
604
919
712
521
465
779
280
264
210
383
560
304
37
422
126
982
911
420
491
608
602
768
204
472
905
508
984
520
506
298
688
200
162
120
208
791
152
166
435
227
279
266
830
945
255
877
591
977
164
541
727
778
991
430
47
408
339
533
325
1
958
101
438
361
679
912
258
378
676
551
236
463
385
287
917
240
782
909
146
119
988
291
584
838
881
926
964
872
820
48
555
847
839
